Frame:1
0,0.0,0.0,0,0.0,0.0
Frame:9
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
Frame:10
2,59.5,485.5,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
Frame:11
1,152.5,230.0,1,52.0,271.5
2,227.0,437.5,4,16.5,550.0
3,34.0,427.0,0,0.0,0.0
4,202.5,623.5,0,0.0,0.0
5,99.0,628.5,0,0.0,0.0
6,137.0,446.5,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
Frame:12
1,302.5,256.0,1,173.5,274.0
2,378.0,422.0,2,116.0,394.5
3,204.0,412.5,4,123.0,556.0
4,327.5,621.5,6,163.5,387.5
5,256.0,621.5,0,0.0,0.0
6,295.0,425.5,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
Frame:13
1,339.0,266.5,1,241.5,256.0
2,414.0,402.0,2,192.0,397.0
3,263.5,413.0,4,233.5,586.0
4,385.0,616.0,6,230.0,379.5
5,310.0,613.0,0,0.0,0.0
6,347.5,421.5,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
Frame:14
1,354.0,270.0,1,316.0,252.5
2,421.0,403.5,2,261.5,364.0
3,280.0,413.5,4,262.0,592.0
4,390.5,609.5,0,0.0,0.0
5,320.5,612.5,0,0.0,0.0
6,356.5,418.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
Frame:15
1,343.5,269.5,1,292.5,257.5
2,424.0,406.0,2,247.5,386.5
3,273.0,419.5,4,272.5,579.0
4,395.0,611.5,0,0.0,0.0
5,314.5,611.0,0,0.0,0.0
6,357.5,410.5,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
Frame:16
1,346.0,275.0,1,303.5,258.5
2,421.0,409.0,4,265.0,579.0
3,280.0,418.0,0,0.0,0.0
4,394.0,612.0,0,0.0,0.0
5,316.0,613.5,0,0.0,0.0
6,353.5,419.5,0,0.0,0.0
7,398.5,713.5,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
Frame:17
1,340.0,275.5,1,302.5,257.0
2,425.5,412.0,4,267.0,584.5
3,277.0,413.0,0,0.0,0.0
4,388.0,610.0,0,0.0,0.0
5,319.0,613.5,0,0.0,0.0
6,352.0,414.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
Frame:18
1,345.0,273.5,1,308.5,258.5
2,427.5,412.5,4,275.0,581.5
3,285.0,412.0,0,0.0,0.0
4,395.0,623.0,0,0.0,0.0
5,319.5,616.0,0,0.0,0.0
6,354.0,423.5,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
0,0.0,0.0,0,0.0,0.0
