Set: 1
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
Set: 7
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
Set: 8
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
Set: 9
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,59.50,485.50
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
Set: 10
2,9,336,101,299,0,0,0,0,0,152.50,230.00
0,0,0,0,0,0,0,0,0,0,167.50,-48.00
0,0,0,0,0,0,0,0,0,0,34.00,427.00
0,0,0,0,0,0,0,0,0,0,202.50,623.50
0,0,0,0,0,0,0,0,0,0,99.00,628.50
0,0,0,0,0,0,0,0,0,0,137.00,446.50
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
Set: 11
1,111,178,83,104,1,27,240,50,63,150.00,26.00
2,181,322,92,231,4,0,487,33,126,151.00,-15.50
3,9,322,50,210,0,0,0,0,0,170.00,-14.50
4,156,529,93,189,0,0,0,0,0,125.00,-2.00
5,63,534,72,189,0,0,0,0,0,157.00,-7.00
6,55,301,164,291,0,0,0,0,0,158.00,-21.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
Set: 12
1,271,214,63,84,1,145,238,57,72,36.50,10.50
2,351,331,54,182,2,97,318,38,153,36.00,-20.00
3,174,324,60,177,4,102,460,42,192,59.50,0.50
4,295,523,65,197,6,123,298,81,179,57.50,-5.50
5,234,520,44,203,0,0,0,0,0,54.00,-8.50
6,226,306,138,239,0,0,0,0,0,52.50,-4.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
Set: 13
1,306,223,66,87,1,213,219,57,74,15.00,3.50
2,393,321,42,162,2,174,301,36,192,7.00,1.50
3,237,331,53,164,4,214,477,39,218,16.50,0.50
4,351,510,68,212,6,196,291,68,177,5.50,-6.50
5,283,508,54,210,0,0,0,0,0,10.50,-0.50
6,285,312,125,219,0,0,0,0,0,9.00,-3.50
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
Set: 14
1,321,231,66,78,1,292,217,48,71,-10.50,-0.50
2,400,321,42,165,2,238,291,47,146,3.00,2.50
3,252,327,56,173,4,235,490,54,204,-7.00,6.00
4,361,502,59,215,0,0,0,0,0,4.50,2.00
5,285,499,71,227,0,0,0,0,0,-6.00,-1.50
6,301,313,111,210,0,0,0,0,0,1.00,-7.50
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
Set: 15
1,312,231,63,77,1,267,222,51,71,2.50,5.50
2,405,322,38,168,2,234,303,27,167,-3.00,3.00
3,249,337,48,165,4,256,486,33,186,7.00,-1.50
4,367,501,56,221,0,0,0,0,0,-1.00,0.50
5,286,505,57,212,0,0,0,0,0,1.50,2.50
6,298,304,119,213,0,0,0,0,0,-4.00,9.00
0,0,0,0,0,0,0,0,0,0,398.50,713.50
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
Set: 16
1,313,235,66,80,1,280,223,47,71,-6.00,0.50
2,402,327,38,164,4,243,486,44,186,4.50,3.00
3,252,333,56,170,0,0,0,0,0,-3.00,-5.00
4,367,498,54,228,0,0,0,0,0,-6.00,-2.00
5,282,504,68,219,0,0,0,0,0,3.00,0.00
6,289,315,129,209,0,0,0,0,0,-1.50,-5.50
7,369,706,59,15,0,0,0,0,0,-398.50,-713.50
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
Set: 17
1,307,238,66,75,1,277,223,51,68,5.00,-2.00
2,411,333,29,158,4,246,495,42,179,2.00,0.50
3,250,322,54,182,0,0,0,0,0,8.00,-1.00
4,357,502,62,216,0,0,0,0,0,7.00,13.00
5,282,507,74,213,0,0,0,0,0,0.50,2.50
6,289,309,126,210,0,0,0,0,0,2.00,9.50
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0.00,0.00
